I_arcSum	I_inj_total	V_InjD12
4.6295505	-10.069618	0
4.8526263	-12.506851	0
4.8526263	-12.293522	0
4.409833	-13.41259	0
4.1884365	-14.531658	0
4.409833	-12.123726	0
4.6295505	-14.354294	0
3.7456427	-12.366829	0
2.4172626	-11.255768	0
2.192508	-8.8336411	0
2.6336226	-5.9839554	0
2.8566985	-7.0959167	0
2.4139051	-3.7902603	0
2.1925085	-5.3439789	0
2.6336229	-1.8032455	0
2.8516617	-2.480545	0
2.4088683	-4.4831238	0
1.9677539	-0.49353027	0
2.6302648	-2.7098923	0
3.9586453	-3.6151657	0
4.1833997	-9.3727264	0
3.9636819	-9.1380997	0
3.7406061	-7.5994873	0
3.9603236	-9.1532059	0
4.1817207	-7.6146011	0
3.9620023	-12.488632	0
3.7439637	-11.60556	0
3.9653606	-10.715401	0
4.1850777	-12.276215	0
4.4064746	-11.18647	0
4.4064746	-14.286358	0
4.4064746	-11.194473	0
4.1850777	-14.529457	0
4.1850777	-14.978767	0
3.9636812	-13.653931	0
3.7422845	-12.542877	0
3.7422845	-9.2372284	0
3.7422845	-12.337116	0
3.7422845	-11.902916	0
3.7422845	-13.01487	0
3.9653604	-12.80154	0
3.9653606	-9.9376564	0
3.9653606	-12.154022	0
3.9653606	-9.2830276	0
4.1884365	-11.49939	0
4.409833	-12.176689	0
4.6312294	-13.523735	0
4.6312294	-13.752163	0
4.6312294	-10.667389	0
4.6312294	-13.546402	0
4.6312294	-12.449554	0
4.4081535	-14.003265	0
4.4081535	-13.789948	0
4.4081535	-11.367817	0
4.6295505	-12.251793	0
4.4064746	-10.050533	0
4.4064746	-12.708664	0
4.1850777	-12.495346	0
4.1850777	-12.944664	0
4.1850777	-12.731339	0
4.1850777	-9.4256897	0
4.1850777	-12.304688	0
4.1850777	-10.986958	0
4.1850777	-12.982441	0
4.1850777	-12.990002	0
3.9636812	-12.121132	0
3.9636812	-12.79134	0
3.7422845	-9.9274521	0
3.7422845	-12.364685	0
3.0764155	-11.488712	0
2.8550189	-11.710052	0
3.0780947	-10.385227	0
3.0780947	-7.3075485	0
2.6336226	-9.9727783	0
3.076416	-7.1017838	0
3.0764163	-9.0972748	0
2.8550193	-8.8839417	0
2.6336226	-9.1194763	0
2.8550193	-9.1270447	0
3.076416	-6.2631378	0
3.7422848	-9.5839233	0
3.2961335	-10.489204	0
3.0747366	-12.263794	0
4.1917944	-9.8132591	0
5.7499666	-6.2725143	0
4.861022	-9.8354721	0
3.7490013	-6.31604	0
2.4155841	-6.0956192	0
1.7497151	-2.5548706	0
2.1941876	-1.2371445	0
2.4155843	-0.5891571	0
1.971112	2.9302673	0
2.1941879	2.0462799	0
1.7480366	3.3569183	0
0.63097864	0.90547943	0
-0.7057966	0.89081573	0
-0.48104191	3.0991592	0
0.63097888	1.1107788	0
2.1857927	1.0961227	0
2.6285861	-4.2196655	0
2.1841137	-5.5525055	0
1.9627168	-7.0991287	0
2.1857924	-7.3204575	0
2.6302648	-5.3400879	0
3.0747366	-8.8817368	0
3.0747371	-9.1172867	0
3.2994916	-11.996281	0
3.5208881	-11.775856	0
3.5208883	-11.562527	0
3.5208883	-12.232731	0
3.9653604	-9.5897179	0
3.9653604	-12.910484	0
3.9653606	-12.476284	0
4.1867571	-14.030006	0
4.1867571	-14.03756	0
4.1867571	-11.615425	0
4.1867571	-13.831791	0
4.1850777	-11.851425	0
4.1850777	-14.288662	0
4.1850777	-14.075336	0
4.1850777	-14.303768	0
4.1850777	-14.311329	0
4.1850777	-11.226555	0
4.1850777	-14.326439	0
4.1850777	-13.450481	0
4.1850777	-15.225079	0
4.1850777	-15.232647	0
4.1850777	-13.031384	0
4.1850777	-14.58511	0
4.1850777	-12.162971	0
4.1850777	-15.041985	0
3.9636812	-14.828659	0
3.9636812	-15.498856	0
4.1850777	-15.506424	0
4.4064746	-12.421642	0
4.4064746	-14.189144	0
4.1850777	-12.871407	0
3.9636812	-14.646004	0
3.9636812	-15.544189	0
3.9636812	-13.114952	0
3.9636812	-13.785164	0
3.7422845	-10.921265	0
3.9636812	-14.690895	0
3.7422845	-14.035812	0
3.5208879	-14.926888	0
3.2994914	-14.713566	0
3.2994914	-12.519417	0
3.2994914	-14.735786	0
3.2994909	-12.976288	0
3.0780945	-13.411404	0
2.8550191	-14.309582	0
2.1874709	-15.656631	0
2.4088674	-16.554806	0
2.6319435	-12.358528	0
3.0747371	-15.237526	0
3.0747371	-15.25219	0
2.4088678	-15.915291	0
2.1874714	-15.92284	0
2.4088678	-14.391342	0
2.6302648	-15.724178	0
2.8516612	-14.192677	0
3.0747366	-17.071671	0
3.7422848	-15.077103	0
3.5208883	-14.856682	0
3.2978125	-14.864235	0
2.8550191	-12.228325	0
2.6336222	-12.898525	0
2.4088671	-11.822975	0
1.5182432	-12.058517	0
0.18650493	-8.7457581	0
-0.70076066	-5.6609879	0
-0.92215717	-4.5641327	0
-0.92383611	1.178299	0
-0.47936344	-0.37542725	0
-0.25628754	0.49344635	0
-0.92215669	-0.62561798	0
-1.1452322	0.69921112	0
-1.1469109	3.1284409	0
-0.25628689	0.92628479	0
0.85573387	1.3675919	0
2.1874723	-3.057579	0
3.0747375	-4.6113052	0
3.0747375	-5.9441452	0
3.0764165	-8.6093674	0
2.6319437	-6.849884	0
2.6302648	-9.9426651	0
3.2961335	-9.2804756	0
3.7406058	-11.938595	0
3.9636812	-12.608799	0
3.9636812	-11.070183	0
3.7422845	-12.844784	0
3.7422845	-10.643532	0
3.5208879	-13.743416	0
3.7422845	-14.641609	0
3.9653604	-16.202427	0
3.9653604	-16.209988	0
3.7439637	-12.455463	0
3.5225668	-15.113586	0
3.5225673	-13.574986	0
3.5225673	-15.79134	0
3.5225673	-14.908283	0
3.7439637	-13.811424	0
3.7439637	-14.702507	0
3.9653606	-11.838608	0
3.9653606	-14.047874	0
3.7422848	-12.943924	0
3.7422848	-14.276764	0
3.9636812	-14.954079	0
4.1850777	-12.090172	0
3.9636812	-14.306534	0
3.9636812	-12.547047	0
3.9636812	-15.874916	0
4.1867571	-15.882473	0
4.4081535	-16.559776	0
4.4064751	-15.455826	0
4.4064751	-12.150173	0
4.4064751	-13.247932	0
4.4064751	-13.262585	0
3.9620028	-21.271561	0
3.5192094	-22.618607	0
3.7406061	-17.745472	0
3.7406061	-17.745934	0
3.7406061	-17.105053	0
3.9636817	-20.653809	0
3.7422848	-18.659229	0
3.2994916	-19.550301	0
3.2994916	-19.77874	0
3.078095	-18.254341	0
3.078095	-19.800957	0
3.5225673	-12.027973	0
3.9653604	-12.683968	0
3.7439637	-15.363411	0
3.7439637	-15.598942	0
3.2994916	-14.93676	0
2.6319435	-11.851978	0
2.6336226	-15.400726	0
3.0780947	-14.966522	0
2.856698	-16.29937	0
3.0780947	-16.306915	0
2.856698	-13.663906	0
2.856698	-15.438507	0
2.6353016	-13.237259	0
2.856698	-15.895378	0
2.4122262	-16.79356	0
2.6353016	-16.352257	0
2.412226	-15.697166	0
1.7446778	-12.626606	0
1.9694326	-13.745667	0
2.63866	-10.219139	0
2.63866	-10.226681	0
2.1925085	-9.3578186	0
1.7480363	-6.2730484	0
1.5249608	-6.9503479	0
1.3035641	-3.2029419	0
1.5266396	-4.0869064	0
1.5266396	-2.7691879	0
1.7497151	-4.1020279	0
2.4155841	-3.6536102	0
1.9694326	-2.7776489	0
1.5216022	-6.9819336	0
1.3002055	-6.9894867	0
1.9677535	-9.861393	0
2.190829	-10.973366	0
2.190829	-10.532043	0
2.190829	-11.42313	0
2.4122257	-9.0009995	0
2.4122257	-12.542645	0
2.6336222	-11.217808	0
2.4122257	-13.434174	0
2.1891501	-13.662624	0
1.9677535	-11.682247	0
1.9660747	-13.015079	0
1.744678	-11.704453	0
2.1891506	-14.58345	0
2.8566988	-13.479507	0
2.8550196	-14.370594	0
2.4105475	-15.268776	0
2.6319442	-12.183994	0
2.4105475	-14.842129	0
2.6319442	-13.303513	0
2.8550196	-15.740757	0
3.0764163	-15.74831	0
3.2994919	-14.872349	0
3.5208883	-14.431049	0
3.2978129	-12.008911	0
2.8516614	-16.220303	0
2.4071889	-16.234959	0
2.6302643	-17.788685	0
2.8533401	-15.801201	0
3.2961335	-10.279644	0
2.8533401	-12.061348	0
2.1891499	-10.750721	0
2.1891499	-13.187969	0
2.6319437	-13.202621	0
2.8533404	-13.879929	0
2.4105468	-13.224838	0
2.1891501	-9.9191933	0
2.856698	-11.907578	0
3.078095	-9.6992111	0
2.6336222	-13.689735	0
2.4122257	-16.354958	0
2.8550191	-14.58836	0
3.7406058	-14.367935	0
3.5192089	-11.724915	0
3.0764158	-14.596825	0
2.6336222	-13.713753	0
3.0764158	-15.267475	0
3.2994909	-15.275032	0
3.2994909	-12.632027	0
3.0780945	-14.627499	0
3.2994909	-12.868008	0
3.0780945	-16.195877	0
2.8566978	-15.982559	0
2.8566978	-15.32748	0
3.2994914	-15.335026	0
3.0780945	-12.029373	0
3.0780945	-15.129257	0
2.8566978	-14.032417	0
3.0780945	-16.027897	0
2.8566978	-15.814571	0
3.0780945	-13.834209	0
2.8566978	-15.395023	0
3.0780945	-12.082275	0
2.8550191	-16.293652	0
2.8550191	-16.522095	0
2.4122257	-17.862045	0
2.4122257	-16.772293	0
1.9677534	-11.706684	0
1.0788085	-12.383987	0
0.63433647	-9.7480888	0
0.85573316	-10.411175	0
0.63433647	-8.8725739	0
0.41293976	-7.3339691	0
0.41293976	-7.3486252	0
0.85573316	-2.4897079	0
0.41126093	-4.4851913	0
0.18986422	-2.9394836	0
0.18986422	-6.03936	0
0.85573316	-7.5859795	0
1.9660747	-6.4820328	0
2.1891503	-8.4704094	0
2.1891503	-7.6015396	0
2.1891503	-11.805832	0
2.4105468	-11.585419	0
2.1891501	-12.469383	0
1.9694324	-12.918709	0
2.1925077	-10.496578	0
2.4139047	-13.596462	0
2.6353014	-11.829865	0
2.4139047	-14.267113	0
2.1925077	-14.716438	0
2.4139047	-14.510216	0
1.9694324	-16.071037	0
2.1925082	-13.428017	0
2.4139049	-16.969673	0
2.4122262	-16.093704	0
2.1891506	-17.42654	0
2.4105473	-17.434101	0
3.5192099	-16.793213	0
11.516356	-19.458447	0
37.071007	-16.81543	0
79.961754	-17.699409	0
127.51527	-16.816338	0
172.61664	-15.933266	0
214.82471	-16.168812	0
258.3696	-12.200508	0
302.582	-15.079521	0
346.79276	-13.982666	0
389.67004	-15.536392	0
430.32672	-13.100056	0
455.65155	-10.449936	0
445.64001	-9.7806511	0
402.06995	-7.8002739	0
352.51041	-11.569916	0
319.85095	-12.468082	0
308.30139	-12.240559	0
306.0824	-12.248123	0
302.75305	-8.9424667	0
295.86627	-12.049454	0
289.19916	-10.510838	0
284.97748	-12.948093	0
288.97775	-12.513885	0
309.86627	-13.860931	0
346.31134	-14.538231	0
383.63864	-10.121078	0
406.51804	-11.446815	0
408.73367	-11.240593	0
390.05911	-12.345436	0
352.27393	-11.683254	0
303.38702	-9.9237709	0
260.72604	-12.809872	0
235.39279	-5.727932	0
225.84082	-4.6168823	0
221.40785	-5.7359467	0
214.30472	-9.9544373	0
205.86308	-9.961998	0
198.75488	-5.9866028	0
193.64764	-8.2029724	0
198.32048	-8.4456177	0
221.88086	-11.773472	0
260.10046	-10.448647	0
292.09741	-7.7985344	0
304.98715	-12.686775	0
296.7619	-14.2547	0
268.97311	-14.910683	0
224.52251	-10.486427	0
174.96971	-11.826366	0
137.42775	-11.406368	0
121.44859	-6.3336639	0
116.79422	-4.5741692	0
111.46222	-1.0547485	0
103.01892	-2.1667099	0
95.244858	-0.62809753	0
88.361404	0.026992798	0
87.033028	1.5655975	0
100.59364	3.7526398	0
133.92908	1.5362854	0
174.59915	3.0819778	0
213.966	0.21718597	0
264.55887	-2.8827057	0
339.54254	-11.547215	0
427.99805	-26.446106	0
520.30463	-35.808769	0
628.66766	-44.459072	0
773.99908	-41.331699	0
957.84875	-41.752605	0
1164.4186	-44.866695	0
1383.4806	-45.330219	0
1614.146	-46.427975	0
1846.3761	-43.549881	0
2058.0869	-46.870644	0
2245.6799	-39.539425	0
2430.9651	-27.078232	0
2625.1064	-16.847157	0
2810.9988	-10.869621	0
2967.2859	-18.436836	0
3089.0854	-18.907459	0
3178.8608	-17.782207	0
3239.7202	-16.229385	0
3283.6497	-18.474167	0
3325.0984	-22.493069	0
3377.176	-20.078045	0
3453.3723	-21.845543	0
3570.6909	-20.299839	0
3728.0173	-23.841488	0
3913.6484	-24.946346	0
4118.7344	-22.51001	0
4344.603	-25.837879	0
4604.1353	-25.189899	0
4902.4609	-28.503571	0
5226.7148	-28.048054	0
5559.5757	-35.159302	0
5883.4863	-42.947399	0
6180.0723	-40.739044	0
6430.1455	-35.823303	0
6620.5869	-30.280436	0
6766.6348	-34.933586	0
6904.2793	-34.257191	0
7049.1064	-25.358496	0
7188.2207	-23.349718	0
7308.7051	-25.152731	0
7409.8848	-29.371231	0
7495.7622	-18.028645	0
7571.6777	-7.9900303	0
7643.8467	-8.2042675	0
7714.9072	-16.676311	0
7798.877	-21.122787	0
7894.2222	-12.922251	0
7975.8003	-14.027109	0
8027.1519	-20.931683	0
8051.1895	-26.489662	0
8052.3779	-24.267101	0
8036.709	-18.496248	0
8018.834	-22.472557	0
8017.1924	-24.054688	0
8031.3408	-28.059402	0
8047.2715	-25.38798	0
8057.208	-20.272665	0
8064.9453	-19.382492	0
8071.8281	-17.850986	0
8079.6191	-20.722893	0
8096.9653	-17.616812	0
8133.417	-15.828913	0
8184.5332	-13.171698	0
8235.874	-10.977551	0
8268.5615	-11.640646	0
8279.043	-6.5466375	0
8271.7627	-13.66499	0
8245.8232	-19.914024	0
8202.1133	-17.919449	0
8161.5039	-13.260103	0
8139.9951	-11.073055	0
8130.9414	-14.187146	0
8122.1318	-12.876521	0
8110.8838	-16.425268	0
8095.8613	-16.211945	0
8079.0566	-16.661263	0
8062.6929	-18.656748	0
8054.3237	-7.7772312	0
8065.9482	-4.4218607	0
8098.457	-9.5380783	0
8126.9688	-15.523619	0
8129.4917	-13.963703	0
8108.0127	-13.315722	0
8069.8604	-16.422707	0
8016.8174	-11.763359	0
7959.0996	-14.856143	0
7914.2656	-14.642817	0
7891.21	-11.978498	0
7883.0522	-12.648697	0
7875.79	-13.553981	0
7862.0781	-14.651735	0
7843.9067	-12.89935	21.896095
7830.1719	-17.117846	21.865795
7829.5542	-13.327814	21.835495
7849.168	-10.663497	21.25428
7889.0044	-14.682417	20.12215
7936.1772	-9.3746328	18.990021
7970.4644	-10.914148	17.857893
7981.853	-20.276819	15.348478
7970.5601	-28.962641	12.563604
7937.6938	-20.954573	11.431477
7891.2676	-23.185141	12.227548
7852.8721	-28.073376	13.84999
7840.0918	4.8153744	16.298803
7839.5259	20.839067	17.921249
7831.3584	7.0445776	17.064575
7817.6265	-0.51553726	16.207905
7806.1406	4.5855742	16.177605
7797.5464	11.21864	16.422762
7792.709	15.464638	16.943377
7801.1963	20.145287	17.739449
7833.0342	9.9204016	17.984604
7883.7656	15.449068	16.852472
7930.4814	21.212816	15.444887
7951.5957	-8.8124943	12.935472
7956.7051	-27.523174	11.252429
7951.6216	-16.394365	12.599414
7928.1016	-4.8380003	14.497314
7894.5615	-13.267431	15.568844
7872.1313	-18.597431	15.263085
7870.605	-15.063794	15.783699
7881.5322	-13.518084	17.681599
7892.4502	-8.8729382	17.375843
7896.4692	-13.305212	15.417342
7898.2544	-13.305668	14.560669
7905.3667	-12.408397	15.632198
7917.5947	-11.304445	15.601898
7942.2783	-12.893678	13.918854
7986.7427	-22.676804	11.960353
8043.1948	-22.028816	11.103681
8090.7349	-20.682682	11.348838
8115.8203	-17.576603	9.9412518
8119.791	-14.477625	6.605464
8108.6616	-17.377935	4.3715067
8087.3232	-20.734215	5.718493
8065.3135	-24.724724	8.1673079
8051.2969	-21.411968	6.4842629
8048.8262	-22.516825	2.8730175
8055.8926	-21.39867	1.1899744
8064.502	-17.637051	2.2615032
8067.1133	-20.102703	3.8839467
8069.0674	-20.580431	4.404561
8076.5913	-27.677479	4.9251766
8093.6807	-32.572815	6.2721629
8124.7666	-32.801254	7.8946052
8172.5132	-23.261227	7.5888467
8226.0537	-18.630287	5.079432
8269.8232	-23.525627	4.4982176
8295.5898	-22.229206	6.6715755
8293.1309	-20.455511	4.9885316
8268.4463	-3.4679067e-07	2.080744e-06
8245.3447	33.358925	11.263448
8227.3887	46.233467	28.58695
8214.7568	41.516396	28.556646
8214.5508	30.187107	20.538088
8224.126	31.305262	18.028675
8231.2627	32.886486	19.651119
8231.4902	33.769554	20.998102
8230.3691	32.415405	21.243261
8236.3604	31.987394	20.386591
8263.9189	33.312225	22.009033
8315.71	11.737198	25.559668
8369.2686	-25.655304	13.133801
8412.8154	-42.983887	-5.6275907
8446.8193	-29.396982	-7.3106337
8465.7119	-13.187916	1.4736961
8462.1484	-7.4241667	6.1261697
8440.583	-8.7854137	4.7185836
8411.0303	-17.207745	3.8619123
8377.4873	-16.531353	5.7598114
8345.2812	-16.546009	8.2086258
8322.4043	-15.449162	7.6274109
8306.624	-7.669076	4.8425398
8296.6055	-3.6297569	3.4349539
8293.4658	-6.3233948	6.1592255
8287.459	-18.785496	9.434412
8279.0332	-12.544474	7.7513695
8285.4932	-8.0918016	4.4155803
8309.3018	-18.117117	4.1098218
8338.0176	-21.943563	4.9058914
8366.7305	-18.146431	3.7737629
8384.5566	-5.0083923	1.5398055
8370.1816	-0.76950073	3.437705
8325.1582	-15.269244	7.5392637
8269.6777	-27.545975	8.8862505
8219.4883	-24.404383	8.0295792
8188.6064	-8.8437576	7.7238202
8178.6191	-11.972053	8.5198908
8178.8555	-12.015121	11.795077
8188.3955	21.279879	20.579411
8208.5645	83.182121	30.190111
8231.3975	149.21719	37.872612
8260.4609	207.47171	45.830574
8318.4336	259.23547	52.686703
8404.8486	308.09225	57.339172
8490.8115	396.01581	64.470764
8569.2363	526.41876	74.632385
8634.3477	656.8573	84.793999
8672.7949	771.89868	95.231071
8686.0996	886.49127	103.73995
8677.8145	1010.6528	105.3624
8654.4541	1116.6594	104.50573
8627.8184	1213.5532	108.05637
8617.1826	1315.5413	114.08612
8625.1484	1438.249	116.81039
8637.5146	1594.1165	117.33102
8648.5605	1724.9108	117.85161
8654.3145	1813.5894	120.30042
8658.9893	1895.3281	124.67745
8679.4229	2000.4301	127.40173
8718.9824	2111.3315	128.1978
8774.5918	2204.4702	131.47298
8839.5322	2309.5933	136.95181
8905.3164	2416.0986	139.40063
8955.2891	2510.1064	139.64578
8976.376	2596.7549	144.8492
8971.0469	2686.9934	155.0108
8954.1895	2783.6733	162.41785
8937.7539	2869.4805	165.14211
8929.7158	2952.8154	168.41731
8928.5771	3037.2969	175.27344
8935.0234	3125.5479	182.12956
8946.127	3212.2246	185.40474
8955.6562	3286.2324	187.57811
8962.0781	3364.4443	192.78149
8970.7305	3451.6055	198.81126
8992.0664	3548.7554	202.08643
9033.6348	3634.1133	203.70886
9090.5273	3710.1094	206.43314
9150.291	3795.2256	208.88196
9201.3828	3885.0583	210.77986
9239.3525	3974.4209	211.30048
9252.6367	4055.3687	212.64746
9236.8027	4138.9736	217.57538
9208.5332	4219.4658	222.77879
9183.3711	4294.3926	225.77853
9155.0869	4371.7563	230.15552
9128.6094	4442.2729	237.83801
9122.6123	4517.6699	245.24506
9127.0283	4592.875	251.27483
9125.417	4669.1699	256.75366
9119.1523	4739.4443	261.13068
9115.3535	4806.3911	266.88501
9125.5635	4878.8745	273.19022
9157.7715	4946.9541	278.11813
9205.5176	5021.0259	283.59698
9257.9297	5092.668	290.17764
9311.916	5163.4062	296.7583
9346.998	5235.6895	302.78806
9336.9277	5303.541	312.39877
9298.4434	5368.0229	326.96771
9256.8857	5427.4385	345.11758
9221.5352	5493.9727	362.16565
9202.1777	5546.0498	368.1954
9196.6211	5590.3252	369.54236
9193.2881	5647.7031	380.53036
9184.8301	5708.4727	398.40475
9171.043	5770.7812	408.01547
9158.3789	5822.6587	406.88336
9155.7158	5876.2891	404.64932
9175.042	5929.6909	404.06815
9215.4785	5987.5532	402.93604
9263.4746	6045.1729	400.70212
9306.1387	6098.6113	399.01904
9323.4531	6180.5059	403.94696
9310.5381	6262.1948	413.00674
9279.2012	6315.3613	413.80283
9239.4307	6355.5693	412.11978
9196.0898	6403.3848	421.45502
9148.9844	6472.3628	437.95215
9096.998	6527.8237	454.72476
9049.0059	6580.3643	468.19186
9016.1133	6636.2529	470.91611
8994.1172	6693.6807	468.40674
8974.8066	6753.2959	469.75375
8959.9326	6790.4746	477.71167
8954.3984	6819.6299	492.00516
8968.8789	6860.6699	512.63416
9001.3555	6903.2925	524.44849
9032.0498	6946.0923	526.34637
9061.3994	6991.543	538.71167
9094.71	7029.4336	557.96338
9099.791	7042.8926	568.40045
9060.7041	7054.5273	578.56207
9009.4082	7089.1191	593.13098
8976.5215	7132.6104	605.49622
8962.7471	7168.499	614.00513
8956.5244	7205.0361	624.99316
8946.9209	7246.4111	643.69397
8938.6602	7291.6191	668.73029
8932.877	7329.2744	688.80835
8919.1094	7337.5898	698.14355
8899.7871	7350.3511	704.17334
8909.7725	7402.2646	712.68219
8956.6348	7464.4658	722.0174
9007.5215	7498.8154	733.28082
9032.1758	7512.9512	747.84979
9020.7871	7546.4668	763.79602
8989.6387	7593.6055	768.72394
8958.9893	7632.3008	757.12439
8916.1328	7638.2148	755.44141
8859.7012	7632.415	775.51947
8810.7979	7657.751	793.94482
8775.0508	7693.041	805.20819
8730.4648	7715.1362	827.76544
8675.0859	7722.3467	865.19727
8626.5029	7720.7363	890.50916
8601.5742	7728.2246	888.82605
8611.624	7754.1738	875.84918
8622.3418	7771.1592	873.33984
8607.9355	7743.4004	886.25604
8612.1533	7748.8223	891.73486
8653.918	7837.0029	881.51263
8699.4756	7902.5312	874.8714
8729.877	7904.0127	882.27844
8750.459	7887.7598	884.72723
8744.7305	7903.6919	878.08594
8710.8828	7927.8242	893.20581
8669.5986	7942.2524	938.35046
8633.5664	7960.4849	975.78235
8624.1738	7970.5303	990.90222
8631.0078	7999.6777	998.30927
8623.6602	8038.4092	1004.6144
8618.3398	8023.0547	1019.7344
8623.0391	7981.166	1057.717
8614.6035	7989.3809	1096.8018
8599.0156	8039.3906	1109.167
8623.6533	8046.0312	1100.5975
8687.8438	8056.2188	1077.1533
8739.1875	8099.9663	1042.9664
8744.1328	8126.3291	1034.6725
8715.9824	8126.6992	1055.026
8683.584	8122.4448	1067.3912
8655.1172	8116.9868	1067.9117
8609.0215	8120.9619	1065.4025
8544.0225	8171.9336	1043.8864
8478.4883	8211.7061	1006.394
8430.1689	8205.6855	982.67438
8393.5596	8217.4834	987.87781
8352.4287	8230.1377	1016.2195
8322.1855	8209.3682	1048.1422
8315.9619	8152.6309	1059.1301
8335.2676	8127.9072	1043.3988
8371.0137	8177.3037	1018.0264
8401.7021	8222.9824	1008.906
8424.6758	8201.707	1016.313
8450.9277	8148.127	1022.6183
8503.96	8130.8906	1032.2291
8560.3174	8123.9507	1060.2955
8565.4121	8130.1636	1079.2717
8535.6621	8188.6104	1069.325
8507.4434	8228.8086	1066.5402
8490.54	8257.4307	1089.3727
8478.541	8323.9346	1118.5408
8469.1719	8352.5488	1137.2416
8456.2246	8314.5938	1142.7205
8450.6523	8286.7979	1144.3429
8456.2832	8271.5781	1139.9053
8464.3848	8278.3457	1122.2457
8477.7363	8369.2617	1093.5679
8527.541	8427.8926	1078.9384
8588.4854	8373.1582	1095.7109
8612.4375	8332.0605	1108.9026
8615.4414	8323.417	1090.4166
8610.9883	8253.75	1076.8889
8586.3965	8167.5073	1094.4879
8553.7578	8181.3574	1114.5659
8521.2559	8272.9209	1108.4756
8483.6914	8335.2578	1102.1096
8421.502	8313.9609	1120.5352
8355.7744	8229.3936	1159.6198
8293.9277	8208.5312	1190.1653
8254.4609	8246.3926	1173.0566
8254.7539	8245.8506	1130.3304
8263.3379	8215.5049	1114.0481
8276.2031	8266.6973	1117.0479
8313.0059	8349.583	1120.323
8358.1123	8353.0947	1130.4846
8382.1309	8296.5137	1144.2273
8411.5859	8291.3477	1145.8496
8465.2559	8350.5762	1130.6692
8500.7441	8369.8926	1103.3685
8503.6074	8309.3516	1071.6608
8484.0918	8276.8398	1065.5704
8448.75	8310.6826	1091.1576
8431.5879	8354.0742	1117.5713
8434.5039	8336.2188	1126.6311
8424.7773	8319.3027	1125.7745
8411.668	8350.8379	1112.5222
8433.4697	8408.75	1105.0546
8450.8164	8444.1758	1121.5518
8449.9023	8406.791	1148.7916
8465.2588	8375.7109	1160.3304
8506.832	8423.7402	1162.7793
8554.3281	8464.4521	1163.0244
8598.0352	8450.2305	1157.2096
8629.1133	8423.2979	1140.6519
8636.2285	8424.5869	1117.483
8629.834	8443.0254	1098.7217
8614.1152	8432.3936	1106.1287
8566.1289	8375.0801	1123.7278
8507.9551	8328.46	1106.6191
8469.3213	8356.0195	1053.4257
8439.5264	8415.1143	1011.8013
8402.916	8415.0352	1004.8845
8373.0234	8384.876	1023.0343
8345.7559	8375.2207	1045.316
8319.3574	8395.8477	1062.6395
8307.8164	8410.3047	1069.2201
8308.8623	8377.8213	1055.9679
8325.2207	8377.9629	1021.23
8370.5342	8434.957	997.78589
8430.123	8446.335	1020.3431
8472.8457	8416.4736	1073.7515
8494.1963	8413.5518	1109.2551
8494.1797	8437.8408	1107.2966
8472.3994	8441.0039	1086.8824
8458.6582	8436.7852	1086.0259
8443.5205	8427.2295	1114.0923
8416.7363	8406.666	1150.4224
8408.9004	8403.3174	1182.8959
8408.2842	8405.0117	1204.9022
8395.4229	8404.0352	1205.9738
8383.8203	8434.7715	1181.7031
8393.5898	8475.0059	1149.7197
8413.4062	8446.1201	1145.0068
8443.3848	8400.043	1161.7794
8488.8535	8411.998	1165.0546
8541.4961	8459.0312	1150.7004
8592.0391	8477.4199	1138.8256
8617.0352	8444.1172	1128.3278
8600.3896	8430.4658	1120.5847
8579.6934	8450.3516	1131.5728
8563.2051	8444.4805	1147.7943
8532.2705	8418.7021	1170.0762
8480.6992	8416.5635	1196.2142
8434.0605	8453.293	1201.6931
8401.2412	8463.332	1199.7346
8377.9746	8436.1914	1221.4655
8351.459	8402.4756	1248.1545
8325.334	8415.335	1251.4297
8321.75	8470.5674	1249.4713
8349.7705	8484.6035	1257.1537
8384.2051	8461.5459	1263.459
8414.4795	8459.0225	1265.3567
8439.0137	8437.8613	1265.3264
8454.5078	8377.0488	1276.0391
8469.2568	8364.1094	1283.7214
8482.2822	8407.1934	1265.7866
8469.1328	8426.3662	1234.905
8435.8311	8430.6475	1208.9818
8414.0703	8436.5693	1200.6877
8412.0303	8436.875	1199.5555
8417.3496	8444.4492	1193.7407
8411.6025	8468.7168	1187.0995
8397.3564	8453.8965	1190.0992
8399.3018	8436.127	1199.1588
8415.0898	8474.2803	1198.3021
