I_arcSum,I_inj_total,OTor3,PlasmaRogA,V_InjD12
6.6321955,-49.481796,0.99168259,543.67059,84.204514
6.6321955,-46.83168,0.64437717,543.83173,84.174217
6.6321955,-49.489799,0.64437717,543.38153,84.143921
6.4091196,-49.497353,0.64437717,542.32001,84.664536
6.4091196,-49.063148,0.29707184,541.86981,84.634239
6.4091196,-49.961334,0.64437717,541.41962,84.879387
6.1860437,-47.767174,0.99168259,540.35712,84.573631
6.1877232,-51.536797,0.99168259,539.9079,84.818787
6.1877232,-51.551468,0.99168259,539.4577,84.78849
6.1894026,-54.437576,0.99168259,539.00751,85.033653
5.5218539,-56.226372,0.64437717,537.94501,85.55426
5.0773811,-56.02726,0.64437717,537.49481,86.074875
5.300457,-56.918335,0.64437717,537.04559,86.32003
5.7449298,-53.384712,0.99168259,535.98309,86.289734
5.7449298,-55.373085,1.3389881,534.92059,85.983978
5.7449298,-55.15976,0.99168259,534.4704,85.953674
5.9680057,-55.381088,0.64437717,534.0202,85.92337
5.9680057,-55.388641,0.64437717,532.95868,86.168526
5.9680057,-51.413246,0.64437717,532.50848,86.138229
5.7449298,-52.738983,0.29707184,531.44598,86.107925
5.7449298,-49.867981,0.29707184,530.38348,86.077629
5.7449298,-51.63549,0.99168259,529.93329,86.047325
5.7449298,-52.312805,0.99168259,528.87177,86.017029
5.7449298,-52.769211,0.99168259,528.42157,85.986732
5.300457,-52.776764,0.99168259,527.35907,85.956421
5.300457,-49.691994,0.64437717,526.90887,85.926125
5.300457,-52.570992,0.29707184,525.84637,85.895828
5.0773811,-52.58567,0.64437717,525.39716,85.865524
5.300457,-54.360252,0.64437717,524.94696,85.835228
5.2987781,-55.258446,0.99168259,524.49677,85.804932
5.5218539,-53.057182,0.99168259,523.43427,85.77462
4.8543062,-55.059769,0.99168259,522.37177,85.468864
4.6329093,-52.416756,0.99168259,521.31024,84.887657
5.2987785,-54.625999,0.64437717,520.24774,84.581894
5.5201755,-53.522072,0.29707184,519.79755,84.827049
5.5201755,-55.303772,0.64437717,519.34735,85.072205
5.5218544,-55.090446,0.64437717,518.28485,85.041908
5.2987785,-52.896294,0.64437717,517.83563,85.011612
5.5218544,-54.442917,0.99168259,517.38544,84.981316
5.2987785,-52.013672,0.64437717,516.32294,84.951004
5.300458,-53.560326,0.99168259,515.87274,84.920715
5.0773821,-54.237602,0.64437717,514.81024,84.890404
5.7449298,-52.69191,0.29707184,513.74872,85.135559
5.9663267,-53.590096,0.29707184,513.29852,85.656174
5.5235329,-50.505318,0.64437717,512.23602,85.901329
5.0790606,-54.274933,0.99168259,511.17352,85.595581
5.0790606,-53.619858,0.99168259,510.112,85.289818
5.0773811,-56.285072,0.99168259,509.0495,85.534981
5.300457,-55.402,0.99168259,508.5993,85.504669
5.0773811,-52.759003,0.64437717,507.5368,85.749832
5.300457,-53.870956,0.64437717,507.08661,85.719528
5.0773811,-52.339439,0.64437717,506.63739,85.964691
5.300457,-54.327835,0.64437717,505.57489,85.934395
5.300457,-54.114517,0.99168259,504.51239,86.17955
5.300457,-53.894058,0.99168259,503.44989,86.149254
5.300457,-54.571388,0.64437717,502.38739,86.394402
5.5218539,-51.48661,0.64437717,501.32587,86.639565
5.7449298,-54.144722,0.64437717,500.87567,86.88472
6.1894026,-51.936394,0.64437717,500.42548,86.854416
6.1894026,-54.152748,0.29707184,499.36298,87.099571
6.410799,-54.160301,0.64437717,498.30048,87.069275
6.410799,-54.174957,0.99168259,497.23889,87.31443
6.6321959,-53.73365,0.99168259,496.17639,87.284134
6.6321959,-50.648888,0.99168259,495.7262,87.529289
6.4091201,-54.41851,0.64437717,494.6637,87.498993
6.6321959,-53.984299,0.64437717,493.6012,87.744141
6.630517,-54.6474,0.64437717,492.53967,87.989296
6.4091201,-53.764336,0.64437717,491.47717,88.234459
5.9646473,-51.121323,0.99168259,490.41467,88.204163
5.7432508,-54.007431,0.99168259,489.35217,88.173851
5.7432508,-51.806175,0.99168259,488.28967,88.143555
5.7449298,-54.464302,0.99168259,487.84045,88.38871
5.5218539,-53.360352,0.99168259,486.77795,88.633873
5.5235329,-53.367912,0.64437717,485.71545,88.603577
5.7449298,-53.375465,0.64437717,484.65295,88.573265
5.7449298,-49.400055,0.64437717,483.59045,88.542969
5.7432508,-52.279068,0.64437717,483.14124,88.512672
5.5218539,-51.182228,0.64437717,482.07874,88.206909
5.7449298,-52.956825,0.99168259,481.62854,87.901161
5.9663267,-51.852875,0.99168259,480.56604,87.870865
5.9663267,-48.760986,0.64437717,479.50354,88.116005
5.9663267,-49.652077,0.29707184,478.44202,88.085709
6.1877232,-47.678818,0.64437717,477.37952,87.779953
6.410799,-50.557816,0.64437717,476.92932,87.474197
6.1877232,-51.014236,0.64437717,475.86682,87.443893
5.7432508,-52.126198,0.99168259,474.8053,87.413597
5.7432508,-53.024376,0.99168259,474.3551,87.383293
5.7449298,-49.939583,0.99168259,473.2926,87.352997
5.9680057,-52.376839,0.64437717,472.84241,87.59816
5.7449298,-50.838234,0.64437717,472.39221,87.567856
5.7449298,-53.945229,0.64437717,471.33069,87.53756
5.7449298,-53.952774,0.64437717,470.88049,87.507248
5.7449298,-54.188316,0.99168259,470.4303,87.476952
5.300457,-54.416756,0.99168259,469.3678,87.722107
5.300457,-51.331963,0.99168259,468.9176,87.691803
5.5235329,-53.54126,0.99168259,468.46838,87.661514
5.7466087,-53.776779,0.64437717,467.40588,87.631203
5.7466087,-55.330513,0.64437717,466.34338,87.600914
5.7466087,-55.117188,0.64437717,465.28088,87.57061
5.079061,-52.695053,0.64437717,464.21838,86.98938
5.5235338,-56.022911,0.99168259,463.15686,86.683632
6.1894031,-54.933174,0.99168259,462.09436,86.653336
6.4108,-58.261032,0.99168259,461.03186,86.623039
6.1877241,-57.157097,0.64437717,460.58167,86.592735
6.4108,-56.936668,4.8120427,459.51917,86.28698
6.4108,-57.834839,-4.5652046,459.06995,86.256676
6.4108,-55.640686,-0.39753917,458.61975,86.226379
6.4091206,-57.408173,-0.050233722,456.94592,86.471535
6.6321964,-55.199837,1.6862935,460.77795,86.441231
6.6321964,-57.19532,0.99168259,461.55139,86.686394
7.2997446,-57.872627,0.64437717,454.98499,87.207001
7.0766687,-54.559875,1.3389881,455.75842,87.452164
6.6338749,-54.339439,0.64437717,461.42542,87.697319
6.1894026,-51.026695,0.64437717,456.08167,87.667015
6.4124784,-54.126572,0.64437717,450.73792,87.912178
6.1894026,-53.471489,0.64437717,455.18225,88.157326
6.1894026,-54.362572,0.99168259,455.95569,88.402489
6.1877232,-54.37011,0.64437717,449.38831,88.647644
6.1894026,-52.396858,0.99168259,447.71448,88.617348
6.410799,-54.834099,0.99168259,450.32288,88.862495
6.1877232,-54.186119,0.64437717,447.42639,88.832199
5.9646473,-56.402481,0.64437717,442.69397,88.801903
5.9663267,-57.079765,0.29707184,443.46741,89.047058
6.1877232,-55.534065,0.64437717,443.01721,89.016762
6.410799,-56.65313,0.64437717,438.89709,88.98645
6.1877232,-53.568344,0.99168259,437.22327,88.956154
6.410799,-57.558876,0.64437717,437.3844,88.925858
6.4091201,-56.013161,0.99168259,434.48694,88.895554
6.1877232,-56.455383,0.64437717,431.58948,88.865257
6.1877232,-55.572311,0.64437717,431.14026,88.834961
5.7432508,-53.819908,0.29707184,429.46643,88.804649
5.9663267,-54.924782,0.64437717,426.56897,88.774353
5.9663267,-51.832916,0.64437717,426.11877,88.744057
5.9663267,-53.379524,0.64437717,425.66858,88.989212
5.5218539,-53.166191,0.99168259,423.3844,88.958908
5.0773811,-52.503998,0.99168259,422.3219,88.653152
5.0773811,-52.511566,0.64437717,421.8717,88.622849
5.0757022,-49.426796,0.64437717,420.19788,88.868011
5.2987781,-52.084908,0.29707184,418.52405,88.837715
5.5218539,-50.767174,0.29707184,418.07483,88.807411
5.5218539,-52.541756,0.64437717,417.01233,88.777115
5.7449298,-52.549332,0.99168259,415.3385,88.746803
5.7432508,-50.348091,0.99168259,414.88831,88.716507
5.9663267,-52.571541,0.99168259,414.43811,88.686203
5.7432508,-50.149429,0.64437717,412.76526,88.380447
5.9663267,-53.91906,0.64437717,411.70276,88.350159
6.6321959,-53.48484,0.29707184,411.25256,88.595306
6.6321959,-54.155037,0.29707184,410.19006,88.840469
6.6338749,-53.051094,0.64437717,409.12756,88.534706
6.1894026,-51.077827,0.99168259,408.67834,88.504395
5.9663267,-54.847466,0.99168259,408.22815,88.474098
5.9663267,-53.978592,0.64437717,407.16565,88.44381
6.1877232,-55.083458,0.64437717,406.71545,88.413513
6.1894026,-55.091011,0.64437717,406.26526,88.383209
6.410799,-53.103539,0.64437717,405.81604,88.352905
6.6338749,-53.773727,0.29707184,404.75354,88.322601
6.6338749,-50.019211,0.64437717,404.30334,88.292305
6.4124784,-54.009727,0.99168259,403.85315,88.262001
6.8569508,-53.354645,0.99168259,403.40295,88.231705
6.6338749,-55.57811,0.64437717,402.95374,88.201393
6.8552718,-54.695045,0.64437717,402.50354,88.446556
6.8552718,-51.831154,0.64437717,402.05334,88.41626
6.8552718,-53.377762,0.29707184,401.60315,88.661415
6.410799,-51.397392,-0.050233722,401.15393,88.631119
6.410799,-53.834633,0.99168259,400.70374,88.876282
6.1894026,-54.732834,1.3389881,400.25354,89.121429
5.9663267,-53.628876,-0.050233722,399.80334,89.091125
5.7415724,-54.078194,1.3389881,398.12952,89.060829
5.739893,-51.214317,0.29707184,398.90393,89.581444
5.5184965,-54.983925,0.64437717,401.51233,89.826599
5.7415724,-52.996452,-0.050233722,397.39124,89.796303
5.5201755,-54.550186,0.64437717,393.27014,89.49054
5.7432513,-53.667107,0.99168259,399.54846,89.735695
5.5201755,-52.135597,0.64437717,401.54553,89.429947
5.7432513,-53.910202,0.99168259,394.97815,89.675095
5.7432513,-52.378716,0.64437717,394.52795,89.644798
5.7432513,-53.925331,0.64437717,399.58264,89.614502
5.9663272,-55.272346,0.64437717,399.13245,89.859657
6.1910815,-56.170547,0.29707184,395.01233,90.10482
6.1910815,-55.736351,0.64437717,395.78577,89.799065
6.1910815,-51.981819,0.64437717,399.00549,89.493294
6.1910815,-55.751465,0.64437717,397.33167,89.738449
6.4141574,-54.433716,0.64437717,394.4342,89.983612
6.1910815,-57.098961,0.64437717,396.43127,89.953308
6.1910815,-56.215889,0.64437717,397.81604,90.198463
6.1894026,-55.347015,0.29707184,395.53088,90.168167
6.1894026,-55.347473,0.29707184,394.46838,90.137863
5.9663267,-52.704445,0.64437717,396.46448,90.107567
5.9663267,-54.913727,0.64437717,396.01526,90.077271
5.7432508,-53.588898,0.64437717,394.34143,90.046974
5.7449298,-53.810219,0.64437717,394.50256,90.01667
5.9663267,-54.487526,0.64437717,395.88733,89.986366
5.9663267,-51.623642,0.64437717,394.82483,89.956062
5.9646473,-54.060867,0.64437717,393.15198,90.201218
5.9646473,-51.410759,0.29707184,394.53674,90.170921
6.1877232,-54.517746,0.29707184,394.69788,90.140625
5.9663267,-54.525299,0.64437717,393.02405,90.110321
5.9663267,-53.870224,0.64437717,393.18518,90.080025
6.1894026,-54.989281,0.64437717,394.57092,90.049721
6.410799,-51.683632,0.99168259,394.12073,90.294868
6.6338749,-53.892891,0.99168259,393.05823,90.540031
6.4124784,-52.347183,0.64437717,393.83167,90.785194
5.9696846,-56.572777,0.29707184,393.99377,91.305809
6.1910815,-59.701042,0.29707184,392.93127,91.550964
6.4141574,-56.837173,0.64437717,392.48108,91.245209
6.4141574,-57.051414,0.64437717,393.25452,91.490356
6.1910815,-53.959526,0.64437717,392.80432,91.735519
6.6355543,-56.396767,0.64437717,392.3551,91.980675
6.8569508,-57.074066,0.64437717,392.51624,91.950378
7.0783477,-56.411873,0.29707184,392.67737,92.195526
6.6338749,-57.310066,0.29707184,392.22717,91.889771
6.410799,-54.895035,0.29707184,392.38831,91.859474
6.4091201,-59.334412,0.64437717,392.55042,91.829178
6.630517,-55.344826,0.64437717,392.71155,91.523415
6.4074411,-53.99868,0.99168259,392.87268,91.217667
6.1860442,-54.227112,0.99168259,393.03381,91.462814
6.4091201,-54.918625,0.99168259,393.19495,91.432518
6.6321959,-56.030571,0.64437717,393.35706,91.402214
6.410799,-52.496948,0.64437717,393.51819,91.371918
6.1894026,-55.375946,0.29707184,393.67932,91.617065
6.1894026,-54.94175,0.64437717,393.84045,91.586769
6.4124784,-54.942192,0.64437717,394.00159,91.831932
6.4124784,-55.84037,0.64437717,393.55237,91.801628
6.6355543,-51.864967,0.64437717,393.10217,91.771332
6.4124784,-54.523094,0.64437717,393.26331,91.741028
6.4141574,-51.872993,0.64437717,393.42444,91.986183
6.1910815,-54.759087,0.29707184,392.97424,91.955887
6.1910815,-53.876022,0.29707184,393.13635,91.925583
5.9680057,-53.6698,0.29707184,393.29749,91.895287
5.9680057,-54.339996,0.64437717,393.45862,91.86499
5.9663267,-51.255241,0.64437717,393.00842,91.834679
5.5218539,-55.024872,0.64437717,393.16956,91.528923
5.5218539,-55.260399,0.64437717,392.72034,91.498627
5.7449298,-55.702614,0.64437717,392.88147,91.468323
5.7432508,-56.821671,0.29707184,393.0426,91.162567
5.5201755,-53.957787,0.29707184,393.20374,91.132263
5.0740242,-57.064781,0.29707184,393.36487,91.377419
5.2971001,-54.193779,0.64437717,393.52698,91.34713
5.5184965,-56.631027,0.64437717,393.68811,91.041374
5.7415724,-55.747963,0.64437717,393.84924,90.735619
5.7415724,-56.425255,0.64437717,394.01038,90.705315
5.7432518,-55.763077,0.64437717,393.56116,90.675011
6.1877241,-51.787659,0.29707184,393.72229,90.920166
5.9646482,-54.887558,0.29707184,393.88342,90.889862
5.7415724,-54.902214,0.29707184,394.04456,90.859558
5.7432518,-55.565292,0.29707184,394.20569,91.104729
6.1877241,-54.903122,0.64437717,394.3678,91.074425
6.410799,-51.811264,0.64437717,394.52893,90.768669
6.410799,-53.144081,0.64437717,394.69006,90.738365
5.9663267,-50.721962,0.64437717,394.8512,90.983513
5.9663267,-53.60096,0.64437717,395.01233,91.228676
5.7432508,-52.497002,0.29707184,395.17444,91.19838
5.7432508,-54.057846,0.64437717,395.33557,91.168083
5.2987781,-54.956001,0.64437717,395.4967,91.137779
5.5218539,-50.980614,0.64437717,395.65784,91.107483
5.5218539,-52.7481,0.99168259,395.20764,91.077171
5.5218539,-51.209511,0.64437717,395.36975,91.046875
5.5218539,-53.874741,0.64437717,395.53088,91.016579
5.9663267,-53.882263,0.64437717,395.08069,90.986275
5.9663267,-52.564545,0.64437717,395.24182,90.955971
5.9663267,-54.125374,0.64437717,395.40295,90.925674
5.7432508,-51.931229,0.64437717,395.56506,90.895378
5.7432508,-55.03112,0.64437717,395.7262,90.865074
5.7415714,-54.376015,0.64437717,395.276,90.834778
5.7415714,-54.597366,0.99168259,395.43713,90.804482
5.7415714,-54.384056,0.64437717,395.59827,90.77417
5.7415714,-51.299255,0.64437717,395.14905,90.743874
5.9629683,-54.627129,0.64437717,395.31018,90.71357
5.7415714,-51.977043,0.64437717,394.85999,90.683273
5.2970991,-55.084023,0.99168259,395.02112,90.928429
5.2970991,-55.982201,-1.4394555,394.57092,91.173584
5.7415714,-55.548004,-0.050233722,394.73303,91.418739
5.9646473,-54.885803,2.0335991,394.89417,91.388443
5.9646473,-51.580139,0.29707184,388.93811,91.358147
5.7432508,-54.680031,0.64437717,388.48792,91.327843
5.9663267,-54.694687,0.64437717,397.82483,91.297546
5.9663267,-56.248413,-0.39753917,393.09338,91.267242
6.410799,-57.146584,-0.050233722,382.8551,91.236938
6.410799,-54.724472,0.99168259,391.58069,91.206642
6.8552718,-57.389679,0.29707184,399.69397,91.176353
6.8552718,-54.297813,1.3389881,390.6803,90.870583
6.8552718,-56.95594,0.64437717,387.78284,90.840279
6.410799,-55.851982,0.99168259,397.11975,90.534523
6.410799,-57.191933,0.29707184,398.50452,90.504227
6.410799,-57.199501,0.29707184,393.16077,90.473923
6.410799,-53.003212,0.64437717,396.99377,90.443626
6.1877232,-54.991608,0.29707184,402.66077,90.413322
6.1877232,-54.564484,0.64437717,398.53967,90.383026
5.7432508,-55.66935,0.99168259,397.47717,90.628189
5.7432508,-55.456017,0.64437717,404.3678,90.597885
5.2987781,-52.805901,0.64437717,404.52991,90.84304
5.5218539,-53.476105,0.29707184,400.40881,91.088196
5.5218539,-50.612198,0.29707184,403.62854,91.057892
5.7449298,-53.491211,0.29707184,408.68323,91.027588
5.5218539,-52.387268,0.29707184,406.39807,90.997292
5.5218539,-54.389854,0.99168259,405.33655,90.967003
5.5218539,-54.397423,0.29707184,408.55627,91.212151
5.7432508,-52.203255,1.6862935,406.88245,91.457314
5.520175,-53.970779,-0.39753917,406.43225,91.42701
5.9646473,-53.101913,0.99168259,421.27502,91.396698
5.520175,-55.539139,0.99168259,426.33069,91.366402
5.7432508,-56.216446,-0.050233722,404.47034,91.060646
5.9646473,-56.893738,0.29707184,393.0094,90.754898
5.7415714,-56.452423,0.99168259,412.74573,90.724594
5.5184956,-53.367653,0.99168259,422.69495,90.969749
5.7415714,-56.025772,0.99168259,405.72913,91.214905
5.9646473,-55.370682,0.64437717,401.60803,91.184608
6.1877232,-56.924416,0.64437717,418.89709,90.878845
6.1877232,-56.041344,0.29707184,420.28186,90.848549
6.1877232,-54.068085,0.64437717,407.59729,91.093697
5.9663267,-55.842682,0.64437717,410.20667,91.0634
5.9663267,-52.750801,0.99168259,418.93225,91.033104
5.9663267,-54.739212,0.64437717,414.19983,91.278259
5.5218539,-54.30497,0.99168259,410.69104,91.523415
5.7449298,-54.533424,0.99168259,416.96936,91.493126
5.7449298,-54.540977,0.99168259,415.29651,91.462814
5.7449298,-52.346825,0.29707184,405.05823,91.432518
5.5218539,-54.114334,0.29707184,408.27795,91.402214
5.7432508,-52.796585,0.64437717,420.06213,91.647377
5.5218539,-55.682693,0.64437717,418.38928,91.617065
5.9663267,-55.020515,0.64437717,410.59827,91.586769
5.7432508,-52.370415,0.99168259,413.81799,91.556473
5.9663267,-54.152092,0.64437717,418.26135,91.801628
5.7432508,-52.178825,0.64437717,412.3053,91.771332
5.9646473,-55.057861,0.29707184,408.18518,91.741028
5.9646473,-54.623642,0.29707184,413.23987,91.710732
6.1877232,-56.626205,0.64437717,414.01331,91.680428
6.1877232,-55.743156,0.64437717,409.28088,91.650124
6.1877232,-53.769905,0.64437717,410.05432,91.895287
5.9663267,-55.986259,0.99168259,413.88733,91.86499
6.1894026,-53.336143,0.99168259,411.60217,91.834679
5.7449298,-55.552521,-0.050233722,408.09338,91.804382
5.9680057,-56.450668,2.3809047,410.08948,91.774086
5.9680057,-55.795593,0.99168259,410.86292,91.743782
6.1910815,-55.1334,0.29707184,406.7428,91.713478
5.9696846,-51.158012,0.64437717,406.2926,91.683182
5.9680057,-54.037025,0.64437717,407.67737,91.377419
5.9663267,-51.821571,1.6862935,404.77991,90.796211
5.9663267,-52.926422,0.64437717,401.88245,90.765915
6.410799,-51.601593,0.64437717,403.87952,91.28653
6.4091201,-50.070084,0.64437717,404.04065,91.531685
6.4074411,-51.402931,0.29707184,401.14319,91.501381
6.4074411,-49.201668,0.29707184,401.91663,91.471077
6.4074411,-50.96917,0.29707184,404.52502,91.440773
6.1843653,-50.755844,0.99168259,402.24084,91.410477
5.9612894,-51.20517,0.99168259,399.34338,91.380188
5.9612894,-52.103348,0.64437717,400.72815,91.349876
5.9629683,-49.01857,0.64437717,401.50159,91.870499
5.7415714,-53.237068,0.29707184,398.60413,92.391113
5.9629683,-52.368195,0.29707184,397.5426,92.360802
5.5184956,-55.696068,0.29707184,399.5387,91.779587
5.520175,-55.03389,0.29707184,399.0885,91.473839
5.5218539,-54.606781,0.99168259,397.41467,91.718994
5.9663267,-55.056107,0.99168259,398.18811,91.964149
5.9646473,-52.192207,0.64437717,398.96252,91.933853
6.4091201,-54.180595,0.64437717,396.67737,91.903542
6.6321959,-54.637001,0.29707184,395.00354,91.873253
6.8552718,-55.079216,0.29707184,395.77698,91.842949
6.8552718,-55.977402,0.64437717,395.32776,91.812645
7.0783477,-52.892624,0.29707184,393.65393,91.782341
6.6338749,-55.999619,0.64437717,393.81506,91.752045
6.8569508,-54.019234,0.99168259,395.19983,91.721748
6.6338749,-56.456505,0.64437717,394.74963,91.966904
6.6338749,-55.57341,2.0335991,393.68811,91.936607
6.1894026,-55.580963,0.29707184,395.07288,91.630852
6.1894026,-55.588531,0.64437717,395.23401,91.600548
5.7449298,-52.945503,0.29707184,394.78381,91.845703
5.7449298,-54.933922,0.29707184,392.49866,91.815399
5.7449298,-54.948555,0.99168259,390.21448,92.060562
5.7449298,-56.723167,0.64437717,393.4342,91.754799
5.2987785,-55.840088,0.64437717,392.98401,91.449043
5.2971001,-52.748222,0.64437717,387.02795,91.143288
5.5184965,-53.860184,0.64437717,388.41272,91.112984
5.7415724,-52.107765,0.64437717,392.85706,91.082687
5.5184965,-54.986794,0.29707184,389.95959,91.052383
5.7415724,-54.552589,0.99168259,386.45081,91.022087
5.9646482,-55.443657,0.64437717,388.4469,91.267242
6.1877241,-55.00946,0.64437717,389.22034,91.236938
6.1877241,-51.924683,0.64437717,386.32385,91.482101
5.9646482,-54.361908,0.64437717,384.65002,91.451805
5.9646482,-51.932716,0.29707184,386.64612,91.696953
6.1877241,-54.149071,0.29707184,386.19592,92.217567
6.1894026,-55.047234,0.29707184,383.29846,92.738182
5.9680057,-53.059776,0.29707184,383.46057,92.983337
5.9680057,-52.397598,0.64437717,384.23401,92.953041
5.9680057,-50.20343,0.64437717,381.94885,92.922737
6.1894026,-53.082443,0.64437717,380.27502,93.167892
5.7449298,-53.31797,0.99168259,380.43616,93.137596
5.9663267,-54.871712,0.64437717,379.98694,93.1073
5.9663267,-54.87925,0.64437717,378.31311,93.077003
6.1894026,-51.345619,0.29707184,377.86292,93.0467
5.9663267,-54.010849,0.64437717,378.02405,93.016396
6.1894026,-52.030487,0.64437717,376.96155,92.986092
6.1894026,-54.688614,0.64437717,375.90002,92.955788
6.410799,-54.696144,0.64437717,376.06116,92.925491
6.1877232,-55.815224,0.64437717,375.61096,92.895203
6.6321959,-54.932152,0.64437717,373.93713,92.864891
6.1877232,-52.737991,0.64437717,372.87463,92.834595
6.6321959,-54.726379,0.64437717,372.42542,92.804298
6.1877232,-54.299301,0.64437717,371.36292,92.773987
6.1860442,-56.294769,0.64437717,370.91272,92.74369
5.9629683,-56.972069,0.64437717,370.46252,92.713394
6.4074411,-54.321938,0.64437717,370.01331,92.683098
6.6288376,-55.882759,0.64437717,368.95081,92.652794
6.8519135,-52.349152,0.64437717,368.50061,92.622498
5.739893,-55.44902,0.64437717,368.05042,92.867645
5.5168171,-54.565964,0.64437717,366.98792,92.837349
5.5184965,-56.347672,0.29707184,365.92639,92.807045
6.1860442,-56.355217,0.64437717,365.4762,92.776749
5.7415714,-54.161072,0.64437717,365.026,92.746437
5.7415714,-55.486809,0.64437717,363.9635,92.716148
5.7432508,-53.506439,0.64437717,363.51331,92.685852
5.9663267,-55.94368,0.64437717,363.06409,92.655548
5.7449298,-56.841873,0.29707184,362.61389,92.625244
5.300457,-55.517021,0.64437717,362.1637,92.594948
5.300457,-56.194328,0.64437717,361.1012,92.564644
5.9680052,-52.88868,0.64437717,360.651,92.258888
6.4141569,-55.546806,0.64437717,360.20178,92.504044
5.9680052,-54.001083,0.64437717,359.13928,92.473747
5.5235329,-54.885071,0.99168259,358.07678,92.443443
5.7466087,-54.001991,0.64437717,357.01428,92.413147
5.7466087,-52.691368,0.64437717,356.56409,92.382843
5.5235329,-54.024208,0.29707184,356.11487,92.352539
5.5235329,-51.602081,0.29707184,355.66467,92.322243
5.300457,-54.481079,0.64437717,355.21448,92.291939
5.5235329,-54.267776,0.64437717,354.76428,92.261642
5.300457,-54.268211,0.64437717,353.70178,92.231346
5.5235329,-55.166405,0.64437717,352.64026,92.476501
5.300457,-52.081612,0.99168259,352.19006,92.446205
5.5235329,-55.630363,6.2012644,351.73987,92.691368
5.5235329,-54.982391,0.64437717,351.28967,92.661049
5.7449298,-57.198753,-0.74484456,351.45081,92.630753
5.9680057,-57.206314,0.99168259,354.67151,92.875916
6.1910815,-57.000084,2.0335991,348.71545,92.845612
5.9680057,-57.228523,0.64437717,340.92444,93.090767
6.1910815,-54.143745,1.3389881,350.87366,93.060463
5.9680057,-57.243629,0.64437717,358.37561,93.030167
6.410799,-56.588562,0.64437717,343.24475,92.724411
6.4091201,-57.251648,0.64437717,337.2887,92.418663
6.6321959,-57.92894,0.29707184,351.51917,92.388359
6.6321959,-55.285927,0.64437717,351.6803,92.358055
6.8535929,-55.949043,0.64437717,338.3844,92.327751
6.4091201,-54.638374,0.64437717,339.15784,92.572906
6.4074411,-57.296532,0.99168259,346.65979,92.542603
6.4074411,-57.304092,0.99168259,340.09241,92.787758
6.630517,-56.862778,0.64437717,331.07776,92.482018
6.630517,-56.870331,0.64437717,335.52209,92.451706
6.8535929,-53.564674,0.29707184,337.51819,92.696869
6.6338749,-57.113426,0.29707184,327.89221,93.217491
6.6355543,-55.795692,0.64437717,326.21838,93.462624
6.6355543,-58.232948,0.99168259,331.88538,93.432335
6.8569508,-58.240509,0.99168259,327.76526,93.402039
6.4124784,-57.8134,0.64437717,320.58557,93.647194
6.4124784,-57.592987,0.64437717,323.19397,93.616905
6.4141574,-54.729088,0.29707184,325.19006,93.586594
6.6355543,-57.608086,0.29707184,319.23401,93.55629
6.6355543,-58.064507,0.64437717,316.33752,93.801453
6.6338749,-58.285843,0.29707184,319.55725,94.046608
6.8552718,-58.293396,0.64437717,318.49475,94.016304
6.6321959,-54.538879,0.64437717,313.151,93.986
6.4091201,-57.204117,0.99168259,312.70081,93.955704
6.4091201,-54.112236,0.64437717,314.69788,93.925407
5.9646473,-56.770348,0.64437717,311.80042,93.895111
6.1877232,-55.666405,0.29707184,308.29163,93.864807
6.410799,-56.56459,0.29707184,309.06506,93.834511
6.1877232,-55.681503,0.29707184,309.2262,93.804199
5.9663267,-52.596756,0.64437717,306.32971,93.773903
5.7432508,-54.585136,0.64437717,305.26721,93.743599
5.7449298,-54.5998,0.99168259,306.65198,93.713303
5.5235329,-56.595261,0.64437717,305.58948,93.682999
5.7466087,-57.714317,0.64437717,303.30432,93.652702
5.9696846,-55.064209,0.29707184,303.46643,93.622406
5.7482882,-56.845901,0.29707184,303.62756,94.418472
5.5268917,-54.651779,0.29707184,301.95374,95.765465
5.7482882,-58.421394,0.64437717,300.89124,96.010612
5.9696846,-57.096565,0.99168259,301.05237,95.704857
5.9696846,-58.429405,0.64437717,300.60315,95.674561
5.7466087,-57.546333,0.64437717,298.92932,95.644257
5.7466087,-55.352188,0.64437717,298.47913,95.61396
5.7466092,-56.457039,0.29707184,298.64026,95.583664
5.7466087,-54.697548,0.29707184,298.19104,95.55336
5.7466087,-56.244164,0.29707184,297.12854,95.798508
5.5235329,-57.142357,0.29707184,297.28967,95.768211
5.7449298,-56.708145,0.64437717,296.83948,94.911537
5.9663267,-56.045959,0.64437717,296.38928,93.503952
5.7449298,-52.961212,0.99168259,295.94006,93.198204
5.7449298,-56.730812,0.64437717,295.48987,93.443352
5.9680057,-56.524605,0.29707184,295.03967,93.688515
6.1894026,-59.410698,0.29707184,294.58948,93.658218
6.4124784,-58.527626,0.29707184,294.13928,93.627922
6.1894026,-57.437897,0.64437717,293.69006,93.597618
6.1894026,-58.108101,0.64437717,293.23987,93.567307
6.1894026,-55.465073,0.64437717,292.78967,93.261543
6.1894026,-57.453468,0.64437717,292.95081,93.231247
6.1894026,-57.24015,0.64437717,292.50061,93.200951
6.4124784,-58.352089,0.64437717,292.05139,93.170654
6.1894026,-57.469017,0.64437717,291.6012,93.14035
5.9680057,-54.384247,0.29707184,291.76233,93.110054
5.7449298,-55.709991,0.29707184,291.92346,92.804298
5.7466087,-53.9505,0.29707184,291.47327,92.773987
